ARI,Dataset,x,Param
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
0.6874447,Goolam,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
1,Kolodziejczyk,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.7453006,Yan,5,Rare genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.9482629,Biase,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.4438857,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.3966647,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4753295,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4873099,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4438857,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.4438857,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4438857,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4438857,Pollen1,0,Ubiq. genes
0.3828124,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.7086876,Pollen1,0,Ubiq. genes
0.7086876,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.4231732,Pollen1,0,Ubiq. genes
0.6753337,Pollen1,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.9582862,Pollen2,0,Ubiq. genes
0.9580583,Pollen2,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.7790455,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.7790455,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6634817,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.7790455,Deng,0,Ubiq. genes
0.6658896,Deng,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
0.6874447,Goolam,0,Ubiq. genes
