AUROC,Dataset
0.534688361246555,Pollen1
0.512042682926829,Pollen1
0.536763211382114,Pollen1
0.506885162601626,Pollen1
0.534290862836549,Pollen1
0.519867886178862,Pollen1
0.537366651205937,Pollen1
0.543826219512195,Pollen1
0.53232258812616,Pollen1
0.539831669602662,Pollen1
0.536786873840445,Pollen1
0.517383930464278,Pollen1
0.577852808768839,Pollen1
0.587492660011744,Pollen1
0.521161873840445,Pollen1
0.523828849721707,Pollen1
0.523104128014842,Pollen1
0.526049395802417,Pollen1
0.549628942486085,Pollen1
0.511447954208183,Pollen1
0.518445121951219,Pollen1
0.508180894308943,Pollen1
0.548541788999804,Pollen1
0.518788424846301,Pollen1
0.527549422587591,Pollen1
0.542081831672673,Pollen1
0.546443089430894,Pollen1
0.519766260162602,Pollen1
0.607702094343316,Pollen1
0.535138859444562,Pollen1
0.564689763163046,Pollen1
0.533787364850541,Pollen1
0.534293831168831,Pollen1
0.539342337052261,Pollen1
0.552035018552876,Pollen1
0.558909264362943,Pollen1
0.544497912801484,Pollen1
0.587749304267162,Pollen1
0.533279220779221,Pollen1
0.546388725778039,Pollen1
0.525592092385985,Pollen1
0.534057545507927,Pollen1
0.530844155844156,Pollen1
0.559698571148953,Pollen1
0.506580284552846,Pollen1
0.553973380309258,Pollen1
0.51260162601626,Pollen1
0.516615853658537,Pollen1
0.522916666666667,Pollen1
0.52745155607751,Pollen1
0.552870934959349,Pollen1
0.524417694265022,Pollen1
0.530264378478664,Pollen1
0.594098649442161,Pollen1
0.525508130081301,Pollen1
0.595762380113525,Pollen1
0.522350417439703,Pollen1
0.525396359365825,Pollen1
0.513871951219512,Pollen1
0.527997967479675,Pollen1
0.51739332096475,Pollen1
0.54409206864564,Pollen1
0.523220083487941,Pollen1
0.593226627093492,Pollen1
0.512262291280148,Pollen1
0.525863821138211,Pollen1
0.574936224489796,Pollen1
0.525298492855745,Pollen1
0.572907003710575,Pollen1
0.568702290076336,Pollen1
0.520669917320331,Pollen1
0.508551716141002,Pollen1
0.519654452690167,Pollen1
0.57571892393321,Pollen1
0.530474878100488,Pollen1
0.537874339401057,Pollen1
0.623399390243903,Pollen1
0.541837933059307,Pollen1
0.529414882340471,Pollen1
0.578182977736549,Pollen1
0.517940428238287,Pollen1
0.564983362693287,Pollen1
0.537974348102608,Pollen1
0.526032003710575,Pollen1
0.559465762136951,Pollen1
0.532932080642004,Pollen1
0.529555686044236,Pollen1
0.523399406402374,Pollen1
0.533045367818529,Pollen1
0.536026422764228,Pollen1
0.518523425906296,Pollen1
0.510493970315399,Pollen1
0.543942063026033,Pollen1
0.54668232530828,Pollen1
0.555259146341464,Pollen1
0.560998342999172,Pollen2
0.55011655011655,Pollen2
0.603535353535353,Pollen2
0.568863397810766,Pollen2
0.643986013986014,Pollen2
0.623216783216783,Pollen2
0.625990675990676,Pollen2
0.651048951048951,Pollen2
0.55095785440613,Pollen2
0.556657088122605,Pollen2
0.597452361226181,Pollen2
0.556708784596871,Pollen2
0.548985086992544,Pollen2
0.621685998342999,Pollen2
0.724420049710024,Pollen2
0.57418653471285,Pollen2
0.626822157434402,Pollen2
0.631438289601555,Pollen2
0.787172011661808,Pollen2
0.570869990224829,Pollen2
0.572254806125774,Pollen2
0.632767191383596,Pollen2
0.578554778554779,Pollen2
0.608275058275058,Pollen2
0.559904033588244,Pollen2
0.637512147716229,Pollen2
0.569230769230769,Pollen2
0.566486161251504,Pollen2
0.58844241922121,Pollen2
0.652575315840622,Pollen2
0.557166528583264,Pollen2
0.653612796469939,Pollen2
0.592307692307693,Pollen2
0.556027340513671,Pollen2
0.588856669428335,Pollen2
0.563380281690141,Pollen2
0.64625850340136,Pollen2
0.548590864917396,Pollen2
0.552377622377622,Pollen2
0.671768707482993,Pollen2
0.597588791137178,Pollen2
0.604662004662005,Pollen2
0.562937062937063,Pollen2
0.542074592074592,Pollen2
0.56182202610774,Pollen2
0.539844509232264,Pollen2
0.589367816091954,Pollen2
0.710398445092323,Pollen2
0.575289975144987,Pollen2
0.564001657000828,Pollen2
0.541839270919636,Pollen2
0.768950437317784,Pollen2
0.559753631182203,Pollen2
0.597910592808552,Pollen2
0.633138969873663,Pollen2
0.598074608904934,Pollen2
0.581946318788424,Pollen2
0.582953603976802,Pollen2
0.608453670276775,Pollen2
0.575013789299504,Pollen2
0.603984450923227,Pollen2
0.553449951409135,Pollen2
0.623177842565597,Pollen2
0.581710853355427,Pollen2
0.564625850340136,Pollen2
0.567482517482517,Pollen2
0.533398501140437,Pollen2
0.526304888152444,Pollen2
0.600559237779619,Pollen2
0.60493447993448,Pollen2
0.633285004142502,Pollen2
0.582731648616125,Pollen2
0.595244755244755,Pollen2
0.553024026512013,Pollen2
0.618561710398445,Pollen2
0.567429674572532,Pollen2
0.542959964012596,Pollen2
0.60221623860812,Pollen2
0.612001943634597,Pollen2
0.602319801159901,Pollen2
0.602009113504557,Pollen2
0.580024067388688,Pollen2
0.627389277389277,Pollen2
0.567937033968517,Pollen2
0.626806526806527,Pollen2
0.598382473382473,Pollen2
0.585740072202166,Pollen2
0.578608667318345,Pollen2
0.615575807787904,Pollen2
0.634217067108534,Pollen2
0.601213458356315,Pollen2
0.549457620886192,Pollen2
0.612495927012056,Pollen2
0.641885325558795,Pollen2
0.550534499514091,Pollen2
0.568531468531469,Pollen2
0.637748452264581,Pollen2
0.596037296037296,Pollen2
0.673712342079689,Pollen2
0.563916083916084,Pollen2
0.556357493857494,Pollen2
0.603188929001203,Pollen2
0.56659072079536,Pollen2
0.540852490421456,Pollen2
0.592212447051157,Pollen2
0.649026512013254,Pollen2
0.599127557160048,Pollen2
0.661928399518652,Pollen2
0.567937033968517,Pollen2
0.573529411764706,Pollen2
0.60958182912154,Pollen2
0.660349854227405,Pollen2
0.595898922949462,Pollen2
0.575407925407925,Pollen2
0.617232808616404,Pollen2
0.593206296603148,Pollen2
0.567599067599068,Pollen2
0.641821440208538,Pollen2
0.579046329723225,Pollen2
0.616083916083916,Pollen2
0.65354713313897,Pollen2
0.702982601491301,Pollen2
0.549488567990372,Pollen2
0.575393537696769,Pollen2
0.756559766763848,Pollen2
0.568351284175642,Pollen2
0.566602316602317,Pollen2
0.637635379061371,Pollen2
0.575427468284611,Pollen2
0.635459817729909,Pollen2
0.701118475559238,Pollen2
0.61930405965203,Pollen2
0.576773566569485,Pollen2
0.557381244881245,Pollen2
0.576363636363637,Pollen2
0.680272108843537,Pollen2
0.560964373464374,Pollen2
0.555150631681244,Pollen2
0.560931899641577,Pollen2
0.586713286713287,Pollen2
0.660349854227404,Pollen2
0.614674441205053,Pollen2
0.533067158067158,Pollen2
0.614333057166528,Pollen2
0.623757249378625,Pollen2
0.540565134099617,Pollen2
0.593294460641399,Pollen2
0.6,Pollen2
0.63986013986014,Pollen2
0.568103448275862,Pollen2
0.653146853146853,Pollen2
0.591350826044703,Pollen2
0.679300291545189,Pollen2
0.609362054681028,Pollen2
0.587976539589443,Pollen2
0.577671913835957,Pollen2
0.594125874125874,Pollen2
0.627551020408162,Pollen2
0.591375291375292,Pollen2
0.555302402651201,Pollen2
0.735665694849368,Pollen2
0.626093294460642,Pollen2
0.542196155099381,Pollen2
0.618181818181818,Pollen2
0.605113210376368,Pollen2
0.522317772317772,Pollen2
0.565315315315315,Pollen2
0.565161752661753,Pollen2
0.635325558794947,Pollen2
0.567482517482517,Pollen2
0.608228038507822,Pollen2
0.629142502071251,Pollen2
0.643589743589744,Pollen2
0.54794061302682,Pollen2
0.628624689312345,Pollen2
0.604183927091963,Pollen2
0.761904761904762,Pollen2
0.582600195503421,Pollen2
0.617439933719967,Pollen2
0.592322643343052,Pollen2
0.595307917888563,Pollen2
0.557580778790389,Pollen2
0.686596736596736,Pollen2
0.594345484672743,Pollen2
0.65420463960232,Pollen2
0.665937803692906,Pollen2
0.600144987572494,Pollen2
0.758503401360544,Pollen2
0.63944055944056,Pollen2
0.603649567935282,Pollen2
0.653272576636288,Pollen2
0.673226433430515,Pollen2
0.571428571428571,Pollen2
0.596846846846847,Pollen2
0.570213799805637,Pollen2
0.581258741258741,Pollen2
0.608830237862496,Pollen2
0.573275862068965,Pollen2
0.594449047224524,Pollen2
0.600255716004814,Pollen2
0.621328671328671,Pollen2
0.607290803645402,Pollen2
0.584817729908865,Pollen2
0.586480186480186,Pollen2
0.546594982078853,Pollen2
0.583100233100233,Pollen2
0.582727272727274,Pollen2
0.613702623906705,Pollen2
0.641095066185319,Pollen2
0.533805799934832,Pollen2
0.58088954056696,Pollen2
0.668703396851698,Pollen2
0.539844509232264,Pollen2
0.536503496503497,Pollen2
0.711578293289147,Pollen2
0.594266277939747,Pollen2
0.622307373653687,Pollen2
0.579446064139942,Pollen2
0.600255716004814,Pollen2
0.548368298368298,Pollen2
0.532136015325671,Pollen2
0.564530685920577,Pollen2
0.578496168582376,Pollen2
0.598153547133139,Pollen2
0.604908864954433,Pollen2
0.567365967365967,Pollen2
0.576490713587488,Pollen2
0.583077395577396,Pollen2
0.548251748251748,Pollen2
0.592727272727273,Pollen2
0.558080808080808,Pollen2
0.622969314079422,Pollen2
0.686345966958212,Pollen2
0.573322286661143,Pollen2
0.572643343051506,Pollen2
0.576806526806527,Pollen2
0.590229885057471,Pollen2
0.707125103562552,Pollen2
0.575011246063878,Pollen2
0.555505415162455,Pollen2
0.635325558794947,Pollen2
0.678814382896016,Pollen2
0.674592074592075,Pollen2
0.544447508733223,Pollen2
0.631638970348648,Pollen2
0.620402298850575,Pollen2
0.608429991714996,Pollen2
0.589063794531897,Pollen2
0.622410936205468,Pollen2
0.545454545454546,Pollen2
0.609879867439934,Pollen2
0.537110974610975,Pollen2
0.60791217895609,Pollen2
0.68019884009942,Pollen2
0.642857142857144,Pollen2
0.624378624689312,Pollen2
0.746112730806608,Pollen2
0.5698110133594,Pollen2
0.578231292517007,Pollen2
0.566013986013986,Pollen2
0.620132560066281,Pollen2
0.548631476050831,Pollen2
0.600352112676056,Pollen2
0.603379953379953,Pollen2
0.62013256006628,Pollen2
0.672497570456754,Pollen2
0.602662454873646,Pollen2
0.631438289601556,Pollen2
0.560687655343827,Pollen2
0.58013986013986,Pollen2
0.568756073858115,Pollen2
0.619096934548468,Pollen2
0.566072908036454,Pollen2
0.55791788856305,Pollen2
0.709669582118562,Pollen2
0.592808551992226,Pollen2
0.537164750957854,Pollen2
0.62016317016317,Pollen2
0.65597667638484,Pollen2
0.5551293622142,Pollen2
0.564605896510228,Pollen2
0.595920745920746,Pollen2
0.622691933916424,Pollen2
0.615384615384615,Pollen2
0.573736536868269,Pollen2
0.611281736281736,Pollen2
0.633624878522838,Pollen2
0.585335542667771,Pollen2
0.581118881118881,Pollen2
0.607083678541839,Pollen2
0.640223695111848,Pollen2
0.610811930405965,Pollen2
0.590664711632453,Pollen2
0.616350782190132,Pollen2
0.571224428399518,Pollen2
0.543092212447051,Pollen2
0.552169516455231,Pollen2
0.57948717948718,Pollen2
0.566899766899767,Pollen2
0.64067055393586,Pollen2
0.67129246064623,Pollen2
0.590617232808616,Pollen2
0.642147279244053,Pollen2
0.65824357912179,Pollen2
0.551669675090253,Pollen2
0.614102564102564,Pollen2
0.586977648202138,Pollen2
0.59971334971335,Pollen2
0.619614747307374,Pollen2
0.590420332355816,Pollen2
0.550932400932401,Pollen2
0.58085138387485,Pollen2
0.578717201166181,Pollen2
0.734207968901846,Pollen2
0.539511494252874,Pollen2
0.542588042588042,Pollen2
0.56511175898931,Pollen2
0.636877394636015,Pollen2
0.574592074592075,Pollen2
0.684645286686103,Pollen2
0.597181492342783,Pollen2
0.562235255783643,Pollen2
0.595724003887269,Pollen2
0.601335940045617,Pollen2
0.547120961060481,Pollen2
0.618786246893123,Pollen2
0.563727695306643,Pollen2
0.643287715868361,Pollen2
0.588921282798834,Pollen2
0.560469314079422,Pollen2
0.56897265948633,Pollen2
0.631258741258741,Pollen2
0.561818181818182,Pollen2
0.60377973281199,Pollen2
0.596736596736597,Pollen2
0.588452088452089,Pollen2
0.588578088578088,Pollen2
0.564219114219114,Pollen2
0.554473902236951,Pollen2
0.614755244755246,Pollen2
0.644871794871795,Pollen2
0.617336371168186,Pollen2
0.600432064717779,Pollen2
0.632767191383596,Pollen2
0.566694283347142,Pollen2
0.536962063277853,Pollen2
0.59742587161942,Pollen2
0.584548104956269,Pollen2
0.59286398467433,Pollen2
0.648612261806131,Pollen2
0.597970173985087,Pollen2
0.595484672742336,Pollen2
0.602639296187683,Pollen2
0.6006993006993,Pollen2
0.602734051367026,Pollen2
0.673156586578293,Pollen2
0.60874125874126,Pollen2
0.633388566694283,Pollen2
0.542307692307692,Pollen2
0.594034797017399,Pollen2
0.607187241093621,Pollen2
0.583333333333333,Pollen2
0.610462735462735,Pollen2
0.625244755244756,Pollen2
0.649416909620991,Pollen2
0.613191937424789,Pollen2
0.550016291951776,Pollen2
0.551992225461614,Pollen2
0.586060480530239,Pollen2
0.61418853255588,Pollen2
0.619047619047619,Pollen2
0.613459669582118,Pollen2
0.586137157565729,Pollen2
0.565384615384615,Pollen2
0.602564102564102,Pollen2
0.618804664723031,Pollen2
0.595588235294118,Pollen2
0.570095605809891,Pollen2
0.584987966305656,Pollen2
0.565708812260536,Pollen2
0.631438289601555,Pollen2
0.557167491378018,Pollen2
0.650579950289975,Pollen2
0.601985559566787,Pollen2
0.557373653686827,Pollen2
0.719873663751213,Pollen2
0.583160729080365,Pollen2
0.630952380952381,Pollen2
0.599109362054681,Pollen2
0.575911350455675,Pollen2
0.575104895104895,Pollen2
0.568454846727423,Pollen2
0.592808551992225,Pollen2
0.625828500414251,Pollen2
0.611273080660836,Pollen2
0.599420049710025,Pollen2
0.657434402332362,Pollen2
0.577502429543246,Pollen2
0.632167832167833,Pollen2
0.554018593492278,Pollen2
0.615990057995029,Pollen2
0.546573426573427,Pollen2
0.577272727272727,Pollen2
0.606131641845927,Pollen2
0.557160048134777,Pollen2
0.56283324140467,Pollen2
0.587835249042146,Pollen2
0.600979020979022,Pollen2
0.627738927738927,Pollen2
0.658554266777133,Pollen2
0.593827671913836,Pollen2
0.589350180505415,Pollen2
0.590675990675991,Pollen2
0.620071684587814,Pollen2
0.587212643678161,Pollen2
0.662004662004662,Pollen2
0.554265734265734,Pollen2
0.594995140913508,Pollen2
0.540159661127403,Pollen2
0.56946386946387,Pollen2
0.559872922776149,Pollen2
0.550227837613919,Pollen2
0.599125364431487,Pollen2
0.57795864045864,Pollen2
0.587552447552448,Pollen2
0.523766546329723,Pollen2
0.637201979307243,Pollen2
0.593938026474128,Pollen2
0.637108904933815,Pollen2
0.577969348659004,Pollen2
0.639622026718801,Pollen2
0.55027972027972,Pollen2
0.586578293289147,Pollen2
0.607950191570881,Pollen2
0.615160349854228,Pollen2
0.549184149184149,Pollen2
0.671810273405137,Pollen2
0.602394916911046,Pollen2
0.61175898931001,Pollen2
0.564702354176038,Pollen2
0.594266277939747,Pollen2
0.592274233637117,Pollen2
0.569727891156462,Pollen2
0.560998342999171,Pollen2
0.559940622440622,Pollen2
0.556648715824358,Pollen2
0.54473791973792,Pollen2
0.670862470862471,Pollen2
0.594061302681992,Pollen2
0.58009927797834,Pollen2
0.717201166180758,Pollen2
0.556558363417569,Pollen2
0.548224177256435,Pollen2
0.626336248785228,Pollen2
0.657114921780987,Pollen2
0.727389277389277,Pollen2
0.548461538461539,Pollen2
0.590513670256835,Pollen2
0.575393537696769,Pollen2
0.576135852451642,Pollen2
0.586013986013986,Pollen2
0.553030303030303,Pollen2
0.541273054430949,Pollen2
0.65420463960232,Pollen2
0.569717444717445,Pollen2
0.617103984450925,Pollen2
0.576338748495788,Pollen2
0.582361516034985,Pollen2
0.574047224523612,Pollen2
0.615184099055067,Pollen2
0.6415770609319,Pollen2
0.562470862470862,Pollen2
0.5571796286082,Pollen2
0.666666666666667,Pollen2
0.634110787172012,Pollen2
0.572027972027972,Pollen2
0.599005799502901,Pollen2
0.606993006993007,Pollen2
0.588803088803089,Pollen2
0.574357912178956,Pollen2
0.557337220602527,Pollen2
0.557902298850575,Pollen2
0.566280033140017,Pollen2
0.613409961685824,Pollen2
0.618579121789561,Pollen2
0.564102564102564,Pollen2
0.601801988400994,Pollen2
0.659620991253644,Pollen2
0.553030303030303,Pollen2
0.636363636363636,Pollen2
0.603706293706294,Pollen2
0.639455782312925,Pollen2
0.599879663056558,Pollen2
0.608189655172414,Pollen2
0.591048951048951,Pollen2
0.563496503496503,Pollen2
0.598695111847556,Pollen2
0.627065111758991,Pollen2
0.574600110314396,Pollen2
0.565865782932892,Pollen2
0.571796286082,Pollen2
0.567419221209611,Pollen2
0.553231151615576,Pollen2
0.619230769230769,Pollen2
0.591836734693878,Pollen2
0.591193234050377,Pollen2
0.618889809444905,Pollen2
0.585967432950191,Pollen2
0.621540312876053,Pollen2
0.556042884990253,Pollen2
0.634265734265735,Pollen2
0.590379008746356,Pollen2
0.645816072908036,Pollen2
0.603372434017595,Pollen2
0.587650700553926,Pollen2
0.557622377622378,Pollen2
0.627039627039627,Pollen2
0.586267605633803,Pollen2
0.664750957854406,Pollen2
0.56965034965035,Pollen2
0.558200245700246,Pollen2
0.602837613918807,Pollen2
0.600583090379009,Pollen2
0.531117627891821,Pollen2
0.580726621049202,Pollen2
0.685617103984451,Pollen2
0.634424192212095,Pollen2
0.63508260447036,Pollen2
0.693661971830984,Pollen2
0.578038449006191,Pollen2
0.597667638483965,Pollen2
0.592322643343052,Pollen2
0.541632145816073,Pollen2
0.584147930922124,Pollen2
0.545524475524476,Pollen2
0.539410348977136,Pollen2
0.589393939393939,Pollen2
0.570055392636038,Pollen2
0.6977648202138,Pollen2
0.636783284742468,Pollen2
0.606418918918919,Pollen2
0.560768980123819,Pollen2
0.657920310981535,Pollen2
0.595898922949462,Pollen2
0.573721081785598,Pollen2
0.595337995337996,Pollen2
0.595389377647442,Pollen2
0.583819241982507,Pollen2
0.608740679370339,Pollen2
0.551033988533989,Pollen2
0.616405995438254,Pollen2
0.592584921292461,Pollen2
0.610462735462735,Pollen2
0.572494172494173,Pollen2
0.620019436345967,Pollen2
0.583057166528583,Pollen2
0.602112676056338,Pollen2
0.561013359400456,Pollen2
0.541321934179077,Pollen2
0.748056365403304,Pollen2
0.671678321678322,Pollen2
0.562448812448812,Pollen2
0.548951048951049,Pollen2
0.648717948717949,Pollen2
0.619614747307374,Pollen2
0.54993006993007,Pollen2
0.551669675090253,Pollen2
0.625511875511876,Pollen2
0.594748157248157,Pollen2
0.611516034985423,Pollen2
0.607290803645402,Pollen2
0.622721623860812,Pollen2
0.550862068965518,Pollen2
0.56524926686217,Pollen2
0.571440208536983,Pollen2
0.620236122618061,Pollen2
0.592584921292461,Pollen2
0.596830985915493,Pollen2
0.633492129246065,Pollen2
0.615591397849462,Pollen2
0.734450923226433,Pollen2
0.560443141088302,Pollen2
0.708857808857809,Pollen2
0.611925287356322,Pollen2
0.656948493683188,Pollen2
0.571024904214559,Pollen2
0.590182018753448,Pollen2
0.571794871794872,Pollen2
0.649751449875725,Pollen2
0.56814415907208,Pollen2
0.592809867629362,Pollen2
0.591025641025641,Pollen2
0.555999180999181,Pollen2
0.594737699576409,Pollen2
0.54142502071251,Pollen2
0.602394916911046,Pollen2
0.612468931234466,Pollen2
0.624392614188533,Pollen2
0.535353535353535,Pollen2
0.569240795047247,Pollen2
0.582850041425021,Pollen2
0.592792046396023,Pollen2
0.58114674441205,Pollen2
0.600869925434963,Pollen2
0.583471416735708,Pollen2
0.590513670256835,Pollen2
0.570509284794999,Pollen2
0.606462303231152,Pollen2
0.596419975932611,Pollen2
0.545774647887324,Pollen2
0.634353741496599,Pollen2
0.576164874551971,Pollen2
0.65741576413959,Pollen2
0.579667644183773,Pollen2
0.602913752913753,Pollen2
0.556306306306306,Pollen2
0.569645006016847,Pollen2
0.68245869776482,Pollen2
0.627389277389277,Pollen2
0.567521603235889,Pollen2
0.65354713313897,Pollen2
0.604227405247814,Pollen2
0.62016317016317,Pollen2
0.616132167152575,Pollen2
0.570836785418393,Pollen2
0.557686522262334,Pollen2
0.600180505415162,Pollen2
0.563114250614251,Pollen2
0.814382896015549,Pollen2
0.544946147473074,Pollen2
0.575911350455676,Pollen2
0.574755244755245,Pollen2
0.626035625517812,Pollen2
0.695687645687646,Pollen2
0.603496503496504,Pollen2
0.569386909693455,Pollen2
0.586943441636582,Pollen2
0.726919339164237,Pollen2
0.623356643356644,Pollen2
0.596695821185617,Pollen2
0.557592049527533,Pollen2
0.56174789410349,Pollen2
0.648582600195504,Pollen2
0.641142191142191,Pollen2
0.541632145816073,Pollen2
0.683187560738581,Pollen2
0.659220818291215,Pollen2
0.616404308202154,Pollen2
0.573781588447653,Pollen2
0.575594656239818,Pollen2
0.612676056338028,Pollen2
0.619047619047619,Pollen2
0.553986013986014,Pollen2
0.615646258503401,Pollen2
0.573104693140794,Pollen2
0.642391658520691,Pollen2
0.536443148688047,Pollen2
0.689743589743589,Pollen2
0.647930922124471,Pollen2
0.585276967930029,Pollen2
0.691383595691798,Pollen2
0.629494655004859,Pollen2
0.567715617715618,Pollen2
0.58986013986014,Pollen2
0.552937062937063,Pollen2
0.571561771561772,Pollen2
0.560169842584921,Pollen2
0.542766373411535,Pollen2
0.565384615384615,Pollen2
0.594013409961686,Pollen2
0.577156177156177,Pollen2
0.591055630529315,Pollen2
0.623737373737374,Pollen2
0.628610108303249,Pollen2
0.590927920463961,Pollen2
0.599627174813587,Pollen2
0.577762237762238,Pollen2
0.647849462365591,Pollen2
0.580885780885781,Pollen2
0.55437033968517,Pollen2
0.642857142857144,Pollen2
0.713556851311954,Pollen2
0.609970674486804,Pollen2
0.581077015643803,Pollen2
0.589164237123421,Pollen2
0.561953352769679,Pollen2
0.573607698607699,Pollen2
0.54492337164751,Pollen2
0.597452361226181,Pollen2
0.629251700680272,Pollen2
0.592809867629362,Pollen2
0.581585081585082,Pollen2
0.737609329446064,Pollen2
0.5990057995029,Pollen2
0.610699300699301,Pollen2
0.618075801749271,Pollen2
0.612487852283771,Pollen2
0.542031098153547,Pollen2
0.648445092322643,Pollen2
0.60095785440613,Pollen2
0.613636363636364,Pollen2
0.603290974258716,Pollen2
0.618298368298368,Pollen2
0.66642371234208,Pollen2
0.567567567567568,Pollen2
0.582719082719083,Pollen2
0.619114219114219,Pollen2
0.565969345484673,Pollen2
0.566923076923077,Pollen2
0.608326429163215,Pollen2
0.588598074608905,Pollen2
0.56979020979021,Pollen2
0.676115998696643,Pollen2
0.548985086992544,Pollen2
0.554473902236951,Pollen2
0.570909090909091,Pollen2
0.549864620938629,Pollen2
0.561447051744886,Pollen2
0.546555354993983,Pollen2
0.557836943441637,Pollen2
0.652575315840623,Pollen2
0.612779618889809,Pollen2
0.559766763848396,Pollen2
0.648405136702568,Pollen2
0.597670250896057,Pollen2
0.631195335276968,Pollen2
0.68488824101069,Pollen2
0.687074829931973,Pollen2
0.550849212924607,Pollen2
0.610915492957746,Pollen2
0.647887323943662,Pollen2
0.611076986076986,Pollen2
0.637512147716229,Pollen2
0.564947600661886,Pollen2
0.56576222038111,Pollen2
0.538977753263468,Pollen2
0.622843822843823,Pollen2
0.644987572493787,Pollen2
0.571561771561772,Pollen2
0.551864801864802,Pollen2
0.58972623345367,Pollen2
0.599466813752528,Pollen2
0.604312354312355,Pollen2
0.595070422535212,Pollen2
0.553352490421456,Pollen2
0.598384424192211,Pollen2
0.592565597667638,Pollen2
0.606656948493683,Pollen2
0.651515151515151,Pollen2
0.565244407622204,Pollen2
0.539601554907677,Pollen2
0.617132867132867,Pollen2
0.581632653061224,Pollen2
0.552134245682633,Pollen2
0.586964515535944,Pollen2
0.562551187551187,Pollen2
0.54773541870316,Pollen2
0.541724941724942,Pollen2
0.587762237762238,Pollen2
0.579446064139942,Pollen2
0.584498834498835,Pollen2
0.687560738581147,Pollen2
0.586347344411861,Pollen2
0.556306306306306,Pollen2
0.608222866611434,Pollen2
0.633333333333333,Pollen2
0.534099616858238,Pollen2
0.582021541010771,Pollen2
0.582731648616125,Pollen2
0.579743164871583,Pollen2
0.59742587161942,Pollen2
0.593724109362055,Pollen2
0.593206296603148,Pollen2
0.629980563654033,Pollen2
0.589167357083679,Pollen2
0.607083678541839,Pollen2
0.62027972027972,Pollen2
0.639705882352941,Pollen2
0.610811930405964,Pollen2
0.559766763848397,Pollen2
0.569386909693455,Pollen2
0.616275571600482,Pollen2
0.578601398601399,Pollen2
0.608158508158508,Pollen2
0.601554907677357,Pollen2
0.606151615575808,Pollen2
0.581607290803645,Pollen2
0.569463869463869,Pollen2
0.620723362658846,Pollen2
0.626181166503747,Pollen2
0.604195804195805,Pollen2
0.560841205578048,Pollen2
0.576107226107226,Pollen2
0.60932944606414,Pollen2
0.590708812260536,Pollen2
0.583477011494253,Pollen2
0.581402831402831,Pollen2
0.540330417881438,Pollen2
0.564830157415079,Pollen2
0.7132972322503,Pollen2
0.556122448979592,Pollen2
0.643006993006993,Pollen2
0.771379980563653,Pollen2
0.605212355212355,Pollen2
0.667395529640428,Pollen2
0.61681329423265,Pollen2
0.585063176895307,Pollen2
0.593031807317522,Pollen2
0.606723826714802,Pollen2
0.613459669582119,Pollen2
0.658391608391608,Pollen2
0.541817087845969,Pollen2
0.59951048951049,Pollen2
0.529569892473118,Pollen2
0.613702623906706,Pollen2
0.608533554266778,Pollen2
0.586159003831418,Pollen2
0.573076923076923,Pollen2
0.568426197458455,Pollen2
0.658450704225352,Pollen2
0.6039768019884,Pollen2
0.585034013605442,Pollen2
0.571847507331378,Pollen2
0.658892128279883,Pollen2
0.589685169842585,Pollen2
0.607871720116619,Pollen2
0.650631681243926,Pollen2
0.597667638483965,Pollen2
0.581848659003831,Pollen2
0.628904428904429,Pollen2
0.58065268065268,Pollen2
0.569875543559754,Pollen2
0.57062966031483,Pollen2
0.616861030126336,Pollen2
0.588856669428335,Pollen2
0.681000971817298,Pollen2
0.56986013986014,Pollen2
0.617103984450923,Pollen2
0.606993006993007,Pollen2
0.713403263403263,Pollen2
0.664871582435792,Pollen2
0.555330634278003,Pollen2
0.574615384615385,Pollen2
0.616809991809992,Pollen2
0.599281609195402,Pollen2
0.578904428904429,Pollen2
0.562886933854676,Pollen2
0.54965034965035,Pollen2
0.615575807787904,Pollen2
0.566569484936832,Pollen2
0.535944055944056,Pollen2
0.614188532555879,Pollen2
0.566096708953852,Pollen2
0.564755244755245,Pollen2
0.562925170068027,Pollen2
0.539621253906968,Pollen2
0.563483844241922,Pollen2
0.646987366375121,Pollen2
0.579121789560895,Pollen2
0.572390223695112,Pollen2
0.637269193391642,Pollen2
0.586046273546273,Pollen2
0.569498069498069,Pollen2
0.532043407043407,Pollen2
0.562966031483016,Pollen2
0.564545454545454,Pollen2
0.615244755244755,Pollen2
0.630885780885781,Pollen2
0.625524475524476,Pollen2
0.587068965517241,Pollen2
0.694697597348798,Pollen2
0.603255587949466,Pollen2
0.580675227837614,Pollen2
0.591479309221245,Pollen2
0.718172983479106,Pollen2
0.526615684510421,Pollen2
0.650874635568513,Pollen2
0.582604470359573,Pollen2
0.570836785418393,Pollen2
0.568270165208941,Pollen2
0.559791463017269,Pollen2
0.586578293289147,Pollen2
0.568298368298368,Pollen2
0.570697954271962,Pollen2
0.572503008423586,Pollen2
0.656565656565657,Pollen2
0.569307944307944,Pollen2
0.559491677912731,Pollen2
0.611888111888112,Pollen2
0.648484848484849,Pollen2
0.607628765792031,Pollen2
0.534381320095606,Pollen2
0.628003314001657,Pollen2
0.601631701631702,Pollen2
0.581002331002331,Pollen2
0.597413793103448,Pollen2
0.580157415078708,Pollen2
0.572960372960373,Pollen2
0.56969696969697,Pollen2
0.559791463017269,Pollen2
0.576843413421707,Pollen2
0.624392614188533,Pollen2
0.638256006628003,Pollen2
0.573095823095823,Pollen2
