SEURAT,SC3
24,8
32,27
24,8
34,15
34,26
24,8
17,7
24,8
26,6
25,13
24,8
24,4
29,6
24,4
24,4
16,24
26,6
24,8
25,13
27,21
26,6
33,20
29,25
24,4
16,24
24,8
17,7
24,8
24,8
24,8
20,16
24,8
26,6
24,8
24,4
6,10
24,8
24,8
8,23
24,8
27,2
31,2
24,4
24,8
25,13
24,8
24,1
24,4
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,8
16,1
20,16
24,4
37,17
24,8
26,6
24,4
24,23
24,4
24,8
26,6
16,16
24,4
26,6
33,20
24,8
14,23
20,16
24,8
24,8
24,4
24,4
24,8
24,4
37,17
24,8
24,8
24,8
34,15
24,4
24,8
26,6
24,4
24,8
27,21
24,8
26,6
24,8
24,8
24,4
24,8
7,10
26,6
24,8
24,8
29,25
24,8
24,8
24,4
25,13
34,15
24,4
19,17
24,4
24,4
24,8
24,4
24,4
24,4
24,4
24,4
24,4
24,4
25,4
24,4
24,4
33,20
25,13
16,24
34,15
24,4
24,4
24,8
11,11
24,8
2,31
30,29
24,8
24,4
25,1
24,8
22,18
24,4
19,17
24,8
26,6
32,27
21,22
24,8
24,8
24,8
24,4
24,8
29,25
24,1
24,4
24,4
24,8
24,4
25,13
24,8
11,11
20,16
26,6
24,4
27,4
14,23
24,8
24,8
26,6
24,8
24,4
24,8
24,8
33,8
24,8
30,29
24,8
24,8
24,8
24,8
24,8
24,8
33,20
34,15
24,4
24,8
24,4
24,4
24,4
24,8
24,4
24,4
24,4
24,8
24,8
34,26
24,4
9,19
30,29
24,8
24,4
34,15
34,15
24,8
24,8
24,8
24,8
22,18
24,8
24,4
24,4
24,8
21,22
1,17
26,6
24,8
3,5
24,8
24,4
8,23
24,4
24,4
24,8
24,8
33,27
24,4
26,6
32,27
19,17
26,6
34,26
11,11
26,6
24,8
25,13
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,8
24,8
2,4
24,4
17,7
24,8
24,8
24,8
31,2
24,8
24,8
24,8
24,8
24,8
24,4
25,13
24,8
24,8
24,8
24,8
34,26
24,31
36,30
24,4
26,6
14,23
24,8
25,13
31,2
24,8
34,26
24,8
33,20
24,8
24,8
26,6
24,31
24,4
24,8
24,8
24,4
24,4
24,4
24,8
24,8
24,4
24,8
33,4
24,8
25,13
29,25
24,4
24,8
24,8
24,8
24,15
24,4
31,2
24,23
24,8
24,8
24,4
26,6
24,4
24,8
24,8
32,27
2,31
26,6
24,8
32,27
24,8
24,4
34,15
17,7
24,8
24,8
23,9
24,8
14,23
24,8
24,4
22,18
24,4
24,4
24,8
24,4
24,8
24,8
24,4
24,8
37,17
24,8
33,20
30,29
24,8
24,8
24,8
34,15
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
31,2
24,8
20,16
24,8
24,8
24,8
24,4
34,26
24,4
34,15
24,8
32,27
24,4
24,8
24,4
26,6
26,6
24,8
30,29
24,4
24,8
24,8
24,8
24,23
24,8
24,4
24,8
24,8
24,8
2,31
24,4
24,8
24,8
26,6
24,4
24,8
24,8
24,8
24,8
24,8
24,4
34,26
24,8
24,4
24,4
24,8
24,4
24,4
24,8
24,4
10,23
24,4
24,8
24,4
24,4
24,8
24,8
24,4
24,8
24,4
24,4
9,19
24,4
30,29
12,11
24,4
24,8
24,8
26,6
24,8
25,8
24,8
24,8
34,15
24,8
24,4
24,4
24,8
24,8
24,4
20,16
24,4
10,23
24,4
24,8
24,4
24,8
24,4
29,25
24,8
24,8
24,4
24,4
33,20
24,8
18,22
24,8
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,8
22,18
33,20
29,25
24,8
20,16
24,8
25,13
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,4
24,4
26,6
24,8
24,4
33,1
24,8
24,8
26,6
24,8
2,31
24,8
24,4
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,4
24,8
27,21
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
20,16
24,4
24,8
24,1
27,14
26,6
24,8
27,21
24,8
24,8
26,6
20,16
24,10
25,8
24,4
24,8
24,8
34,15
24,4
24,4
24,4
24,8
24,8
24,8
24,8
3,5
24,8
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,4
24,8
24,8
31,2
24,4
24,4
24,4
24,8
24,8
24,8
26,6
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
26,6
24,4
24,8
24,8
21,22
24,4
26,6
24,8
24,4
24,4
24,4
28,12
34,26
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,8
30,29
24,8
24,8
24,4
24,4
24,4
24,8
24,8
24,8
25,13
33,20
26,6
10,39
24,4
24,8
22,18
27,21
24,4
24,4
24,8
23,38
24,4
27,21
24,4
24,8
24,4
24,4
24,8
24,4
24,8
29,25
34,26
11,11
24,4
24,8
24,4
24,4
24,8
24,8
24,30
25,4
1,17
24,8
24,8
24,8
24,4
24,4
24,4
24,4
24,4
24,4
24,8
11,11
26,6
24,8
24,4
25,13
24,4
25,32
24,4
24,8
24,8
34,26
24,8
24,8
24,4
34,15
24,8
34,26
24,8
20,4
24,8
25,13
24,4
26,6
26,6
24,8
32,27
24,8
24,8
5,23
24,8
24,8
25,13
22,18
27,21
24,8
26,6
24,8
24,4
24,8
21,22
34,26
26,6
29,25
25,1
37,17
24,4
24,8
24,4
31,2
24,4
30,29
24,8
24,4
25,13
24,4
24,4
29,25
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,4
26,6
26,6
24,8
24,4
24,8
24,8
24,8
24,8
27,21
26,6
24,4
34,15
24,8
34,26
24,8
24,8
31,2
23,9
24,8
24,8
27,21
24,8
24,4
24,4
19,17
24,8
26,6
24,8
24,4
24,4
24,8
24,8
24,4
24,4
24,8
24,8
26,6
24,8
24,8
24,8
3,5
26,6
24,8
24,8
27,21
26,6
24,4
20,16
24,8
24,4
24,8
25,13
24,4
24,4
24,8
24,8
24,4
24,8
1,17
24,8
24,4
24,8
24,4
24,23
33,27
24,8
31,2
26,6
24,8
25,1
24,4
24,8
24,4
25,13
24,8
24,4
24,8
19,17
24,8
24,4
24,8
9,19
24,8
24,8
24,8
24,8
24,8
27,21
24,8
24,8
24,8
25,38
24,8
24,4
31,2
24,4
24,8
24,8
24,8
24,8
24,4
19,17
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,8
26,6
24,8
24,8
37,17
12,23
24,8
33,20
24,8
24,8
31,2
24,8
24,8
26,6
24,8
24,8
24,8
24,8
26,6
24,4
24,8
24,8
24,4
24,4
24,4
24,8
26,6
27,21
32,27
24,4
24,4
29,8
26,6
24,8
24,8
24,4
24,4
24,23
24,8
24,8
34,15
24,4
24,8
20,16
24,8
24,4
34,15
12,23
24,8
24,8
26,6
16,24
24,8
24,4
24,8
24,8
24,8
28,6
24,4
23,9
24,8
34,15
24,4
24,8
24,8
24,4
13,23
24,8
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
28,14
2,31
24,8
24,8
30,29
24,8
24,8
24,1
19,17
25,13
24,8
24,8
15,18
24,8
24,4
27,21
24,4
30,29
24,8
24,4
32,27
24,4
24,8
24,8
24,8
34,26
24,8
24,4
24,8
24,8
24,4
24,4
24,8
24,4
24,4
27,8
24,8
24,4
3,5
19,17
24,8
16,24
24,4
24,8
24,8
26,6
24,4
24,8
24,8
25,13
24,4
21,22
33,6
24,8
10,23
24,4
24,4
34,15
25,13
24,4
25,13
24,8
28,1
24,8
24,8
24,4
24,8
26,6
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,8
26,6
24,8
24,8
8,23
26,6
3,5
24,4
12,11
25,13
33,1
24,8
24,8
24,8
33,20
24,8
29,25
24,8
24,4
24,8
24,8
24,8
27,21
24,4
26,6
24,8
26,6
24,8
24,4
24,4
32,27
24,4
24,26
24,8
24,4
24,8
24,4
24,8
33,20
24,8
24,4
26,6
24,8
24,8
26,6
31,2
24,4
24,8
27,8
24,8
34,15
24,4
24,8
24,8
24,8
27,2
20,16
9,8
24,8
24,8
24,8
25,13
31,2
24,4
24,8
24,8
25,4
26,6
30,29
24,8
25,1
24,8
26,6
26,6
24,8
34,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
25,13
24,8
24,8
26,6
24,8
24,4
24,8
24,4
34,26
34,26
24,8
24,4
33,8
24,8
24,8
24,4
24,8
24,8
24,8
37,17
24,8
24,4
34,26
25,13
24,8
37,17
24,8
24,4
24,4
24,4
24,8
24,8
24,4
24,4
24,8
24,8
24,4
10,23
34,26
24,8
24,4
26,6
24,8
34,15
24,8
24,8
34,15
24,8
24,4
24,30
24,8
24,4
34,26
24,4
24,4
9,19
24,4
17,7
24,8
24,4
27,21
24,8
12,11
38,30
26,6
24,4
31,2
20,16
24,8
31,2
24,4
24,8
24,8
24,11
34,15
24,4
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,8
29,25
24,8
34,15
24,8
24,8
24,4
24,8
29,25
24,4
14,23
26,6
24,8
27,21
24,4
24,8
24,8
24,4
24,4
24,8
26,6
17,7
24,8
24,4
24,8
24,4
24,8
24,4
24,8
34,15
26,6
24,4
6,10
24,8
20,16
24,4
24,8
24,8
9,19
24,4
20,16
24,8
24,8
24,8
24,8
24,8
24,8
9,19
37,17
20,16
14,23
10,23
27,37
24,4
24,8
13,23
24,8
24,8
25,13
8,23
28,14
24,8
24,8
24,4
24,8
26,6
24,4
24,8
24,4
24,8
24,4
24,8
24,4
20,16
34,26
24,8
24,8
26,6
24,8
24,4
24,8
26,6
24,8
24,8
24,8
24,8
24,8
26,6
24,4
24,4
24,8
24,4
26,6
24,8
24,8
24,8
24,4
33,1
17,7
25,13
26,6
23,9
24,8
24,8
24,8
24,8
2,31
24,8
24,8
26,6
24,8
24,8
24,4
21,22
24,4
24,8
26,6
24,4
7,10
24,8
24,8
24,4
24,8
24,8
24,8
24,8
24,4
24,4
30,2
9,19
20,16
25,13
33,20
23,9
24,4
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,4
26,6
26,6
24,8
24,8
24,4
24,4
24,8
10,23
24,4
24,8
25,13
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,8
24,8
26,6
22,17
11,11
24,4
24,4
24,4
24,8
26,6
24,8
24,8
24,8
24,4
22,16
24,8
24,8
31,2
24,8
20,16
24,8
24,8
24,8
24,8
12,11
24,4
8,23
25,13
24,4
24,4
27,21
24,8
34,15
29,25
24,4
24,8
26,6
24,8
24,8
24,4
33,21
24,8
24,8
24,4
26,6
33,20
24,4
17,7
26,6
24,4
24,4
24,4
24,4
24,8
24,8
33,20
24,8
34,26
13,23
24,8
24,4
24,8
36,30
24,8
24,8
24,8
33,20
32,27
2,31
24,8
24,8
26,6
24,8
33,2
33,2
33,20
31,2
24,8
24,4
24,8
14,23
24,8
24,25
24,8
24,4
1,17
34,26
24,8
24,4
24,4
24,8
24,8
24,8
24,8
14,23
1,17
28,14
24,8
25,13
24,4
24,4
24,8
24,1
24,4
23,9
24,8
24,4
24,8
24,8
24,8
34,26
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,4
34,26
24,4
22,18
24,8
24,8
24,4
24,8
24,8
1,17
24,8
24,8
26,6
11,11
24,8
24,8
24,8
24,8
30,2
27,29
24,8
24,8
24,8
24,4
24,4
24,8
25,8
25,1
24,8
24,4
24,4
24,8
30,29
24,8
24,8
24,8
24,8
24,8
24,4
24,8
28,14
24,8
24,8
24,8
24,8
26,6
24,8
24,8
10,23
24,4
24,4
24,8
1,17
24,8
24,8
24,4
28,14
24,4
24,4
16,24
28,14
24,8
24,4
25,13
26,6
24,8
25,1
24,4
24,1
24,4
24,8
24,8
24,31
24,8
24,4
24,8
24,21
29,25
24,8
24,8
24,8
37,17
24,4
30,29
24,4
24,4
24,8
29,25
24,4
21,22
23,9
24,8
24,8
24,8
24,8
24,8
27,21
31,2
18,22
24,8
24,8
34,15
26,6
24,4
24,8
24,4
24,8
24,8
26,6
24,8
37,8
11,14
24,4
24,4
24,8
24,8
22,13
24,8
24,8
24,8
24,8
24,4
24,4
2,31
23,9
24,8
24,8
24,4
24,8
2,31
2,31
24,4
11,11
25,13
24,8
24,8
24,8
24,8
25,13
22,18
24,8
24,4
24,8
16,24
24,8
24,4
25,1
24,8
24,8
24,4
24,8
24,4
24,8
29,25
24,8
24,8
19,17
24,4
24,4
6,10
24,8
3,5
24,4
24,4
17,7
24,8
14,23
24,4
26,6
31,2
24,8
24,8
23,9
24,4
24,4
24,8
24,8
29,25
24,4
24,4
24,8
24,8
24,4
24,8
25,28
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,1
24,4
24,8
34,15
24,8
24,4
24,8
24,4
24,8
24,8
34,26
31,2
24,4
24,8
18,22
24,4
35,30
26,6
24,8
24,8
12,11
12,11
24,8
24,8
24,4
24,8
33,20
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
34,26
24,8
24,8
32,8
24,8
24,8
32,27
16,24
24,4
12,1
24,8
29,25
24,4
31,2
24,8
24,8
29,25
33,20
25,13
26,6
20,16
24,8
26,6
28,14
26,6
24,4
24,4
24,8
2,31
24,8
24,4
9,19
24,8
24,4
24,8
7,10
24,8
24,8
33,20
24,8
24,8
26,6
26,6
25,13
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,8
24,4
24,8
24,8
28,14
24,4
24,8
24,8
25,13
30,29
24,8
25,13
24,8
24,8
24,8
4,23
24,4
24,4
24,8
24,8
1,17
24,8
24,8
24,4
33,8
24,8
24,4
24,4
25,13
34,15
28,14
24,4
17,7
12,11
27,21
24,8
14,23
24,8
24,8
24,8
24,8
24,8
24,8
25,13
24,4
26,6
24,8
24,8
24,4
11,11
25,13
26,6
24,8
25,13
24,8
18,22
24,4
24,8
24,8
11,11
24,8
2,31
24,4
30,4
31,2
25,13
24,4
24,8
34,26
24,8
24,4
9,19
24,8
24,8
24,8
24,4
24,8
21,22
24,8
24,8
3,5
24,8
1,17
24,4
24,4
24,8
24,4
21,22
24,8
24,8
25,6
25,13
20,16
24,4
24,23
24,4
17,7
24,8
24,8
24,8
24,8
24,8
33,20
24,8
2,31
24,8
2,31
24,8
24,8
24,8
24,4
12,11
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,8
24,8
27,21
24,8
24,8
24,8
24,3
24,4
24,8
24,8
25,13
24,8
24,8
24,8
24,4
24,4
26,6
24,8
24,8
32,27
24,8
24,8
24,4
29,25
24,4
24,8
27,1
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,4
24,4
24,8
34,15
4,23
24,1
29,25
24,8
24,4
30,29
24,8
24,8
24,8
24,8
33,27
12,11
24,8
24,8
24,8
24,8
26,6
24,4
24,8
34,15
30,29
24,4
11,11
27,21
24,8
24,4
24,4
29,25
9,19
24,4
24,8
24,8
24,8
11,11
24,8
24,4
24,4
25,13
24,8
35,30
24,8
16,24
24,4
24,8
24,8
24,8
24,8
7,10
24,4
24,4
24,8
24,8
24,8
24,1
24,4
24,4
34,26
24,8
24,8
24,4
24,8
24,8
34,15
26,6
24,4
24,4
24,8
24,8
24,4
26,6
24,27
27,21
24,8
18,22
17,7
17,7
17,7
17,7
24,8
20,16
24,8
24,4
24,8
24,8
24,8
24,8
17,7
33,20
21,22
24,4
24,8
23,9
27,21
26,6
31,2
17,7
24,8
24,4
24,4
24,4
24,4
24,4
30,29
24,4
24,1
24,4
37,17
24,8
34,26
24,8
24,8
33,3
23,9
12,1
24,8
24,1
24,8
24,4
24,4
24,4
34,26
24,4
24,8
33,20
24,8
29,25
24,8
24,4
26,6
24,4
25,13
24,8
27,8
25,13
24,8
2,31
24,4
24,4
24,8
25,13
24,4
24,4
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,8
32,27
24,8
34,8
24,4
24,4
32,27
24,4
24,4
24,8
24,8
24,4
24,8
24,8
25,13
24,4
24,8
26,1
33,20
24,8
24,4
24,8
24,8
24,8
24,8
25,13
24,8
24,4
24,8
30,29
24,8
30,29
29,25
24,4
24,4
10,23
24,8
24,8
24,8
17,7
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,4
32,27
24,8
24,8
34,26
24,8
24,4
24,8
33,20
19,17
24,4
12,11
24,8
24,4
33,20
24,8
24,8
24,1
24,8
24,8
7,10
24,8
7,10
24,4
27,21
20,16
24,8
24,8
34,15
24,8
24,4
24,8
19,17
30,29
25,13
27,21
8,23
24,4
24,4
24,4
24,4
24,8
29,14
24,1
24,8
24,8
23,9
10,23
24,4
24,8
24,8
24,8
24,4
31,2
31,2
37,17
30,29
24,8
24,4
26,6
24,4
24,8
24,4
24,4
24,8
32,27
1,17
23,9
24,8
26,6
24,8
24,8
25,8
24,8
24,4
24,8
33,20
24,8
24,4
24,8
24,8
29,25
24,4
26,6
24,8
25,13
29,35
24,8
34,26
33,20
24,8
3,5
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,4
25,1
24,8
24,4
26,6
24,8
24,8
26,6
24,8
38,30
25,13
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
27,21
27,21
27,21
11,23
24,8
24,4
20,16
24,4
34,15
30,29
26,6
29,25
30,29
29,25
25,13
24,8
35,30
30,29
22,18
24,4
24,8
24,4
24,4
24,8
24,4
30,29
24,4
26,6
24,8
26,6
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,4
26,6
33,20
34,15
24,8
24,4
26,6
24,8
24,4
24,8
24,8
25,13
24,8
24,4
24,8
24,8
24,8
26,6
7,10
24,4
27,11
6,10
17,7
24,8
24,8
24,4
27,21
27,2
24,8
24,8
24,8
24,8
24,4
37,17
24,8
24,8
33,6
17,7
24,8
18,22
33,20
24,4
24,8
24,8
24,8
24,8
27,21
26,6
30,2
24,8
24,8
24,8
24,8
24,8
24,4
13,23
13,23
7,10
27,21
24,8
24,4
16,24
24,8
24,8
24,8
24,8
15,18
24,8
24,4
24,8
34,26
27,21
25,1
26,6
24,8
24,4
34,15
25,13
24,8
24,8
24,8
24,8
24,8
24,8
25,36
24,4
24,4
24,8
24,8
24,8
34,26
24,8
24,8
16,24
24,8
26,6
24,8
24,8
24,8
24,8
24,8
24,22
24,8
24,4
26,6
24,8
24,4
24,4
24,8
24,4
30,29
24,8
25,1
24,8
24,4
24,4
24,8
21,22
24,4
24,4
24,8
23,9
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,4
24,8
24,8
7,10
24,8
24,4
24,4
24,8
24,8
24,16
24,8
24,8
24,8
24,4
24,8
24,18
24,8
24,8
24,8
24,8
24,4
14,23
24,8
24,8
24,8
24,8
24,8
24,8
29,25
24,4
24,4
24,8
24,8
8,23
31,2
24,8
34,15
24,4
24,8
24,8
24,4
24,8
24,8
25,13
24,4
24,4
31,2
24,8
38,30
17,7
24,8
32,27
24,4
24,4
24,8
34,15
24,8
24,4
24,8
24,8
29,29
24,8
24,8
26,6
24,8
1,17
24,8
28,14
34,8
24,8
24,8
28,14
36,30
24,4
16,24
24,8
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,8
34,26
24,4
2,31
24,4
24,8
25,13
26,6
30,29
24,4
21,22
24,8
30,29
24,8
24,8
24,4
24,4
24,4
24,8
24,8
22,18
24,8
9,23
24,8
24,8
24,8
24,4
33,20
34,15
24,8
24,4
22,18
24,8
28,14
24,4
24,8
24,8
24,8
34,26
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,4
30,29
24,8
25,1
24,8
5,23
24,4
24,8
34,26
33,27
24,8
21,22
24,4
34,26
25,1
24,4
32,27
24,23
31,29
24,4
24,8
24,4
24,8
24,4
34,26
32,27
25,13
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
31,2
24,8
24,4
24,8
26,6
25,13
24,4
24,30
24,4
24,8
31,2
24,4
28,14
29,25
26,6
31,2
24,4
24,8
26,6
20,16
24,8
22,18
24,4
24,8
24,8
24,8
24,4
24,8
24,4
24,4
32,27
24,8
9,19
24,8
24,4
24,4
24,4
34,15
24,4
24,1
24,8
24,4
24,8
24,8
24,4
24,8
29,25
24,8
24,8
24,4
11,23
24,8
25,13
24,4
7,10
33,20
24,4
20,16
24,8
24,4
24,8
24,4
24,4
24,4
22,23
33,20
24,4
24,4
31,2
24,8
24,4
24,4
24,8
24,8
24,1
24,4
24,8
33,28
27,8
24,8
22,18
24,4
12,11
24,8
32,27
24,4
24,8
12,23
24,8
26,6
24,8
24,8
24,4
24,4
31,2
24,4
24,8
31,2
32,27
24,4
24,8
24,8
6,10
24,4
24,8
25,13
24,8
24,8
24,8
24,4
24,8
24,8
33,1
24,4
24,4
24,8
24,8
24,4
30,29
24,8
24,4
24,8
24,4
30,29
24,8
24,4
30,29
25,13
16,24
24,8
24,4
24,8
24,8
24,8
24,4
26,6
32,27
24,8
24,4
24,8
24,8
24,4
24,8
10,11
24,4
9,19
24,4
24,4
17,7
16,24
25,13
24,4
24,8
24,8
26,6
24,8
24,8
24,8
24,4
32,27
17,7
24,4
24,8
24,8
24,4
24,4
24,3
24,8
24,4
24,8
23,4
24,8
24,8
24,8
24,8
24,4
24,8
32,27
32,27
24,4
24,8
34,26
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,4
24,8
24,8
24,8
20,16
26,6
24,8
24,8
24,8
24,8
24,8
25,13
24,4
26,6
24,8
24,4
24,3
24,8
24,8
24,8
12,11
24,8
24,8
33,2
24,8
24,4
24,4
33,20
26,6
24,8
24,8
24,8
26,6
24,8
24,8
24,8
24,8
16,24
24,4
24,8
24,8
26,6
24,8
16,24
24,4
14,23
27,21
24,8
2,31
24,4
24,4
24,4
24,8
29,25
24,8
24,8
4,23
24,8
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
27,21
24,8
26,6
24,4
24,8
24,4
33,20
24,8
24,8
26,6
24,8
24,4
22,18
24,4
24,8
24,4
24,4
24,8
34,15
26,6
24,4
24,8
24,4
25,8
24,8
3,5
24,8
24,8
24,8
27,21
24,8
24,4
27,21
24,4
24,4
24,8
24,8
24,8
24,4
24,8
24,4
30,4
24,8
24,8
24,8
24,8
27,2
24,4
24,8
24,4
24,8
24,4
24,8
24,8
24,4
24,4
33,20
24,4
24,8
25,13
24,8
20,16
24,8
24,8
24,8
24,8
15,18
24,8
24,1
24,8
24,8
34,15
24,8
24,8
17,7
24,8
24,23
20,16
24,4
24,8
24,8
24,8
24,8
31,2
33,20
24,4
24,8
24,8
24,8
23,9
17,7
24,8
34,15
24,8
24,4
26,6
24,8
26,6
24,4
24,8
26,6
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
21,22
24,4
24,30
24,8
24,8
24,22
24,8
24,8
24,8
24,8
29,20
34,26
24,4
24,4
24,8
24,30
30,29
28,14
38,30
24,8
25,13
24,4
24,4
24,4
24,8
10,23
24,8
24,8
24,4
24,4
25,13
34,15
24,8
26,6
24,8
24,4
20,16
31,2
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
30,29
24,8
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,4
24,4
24,8
24,8
24,4
24,4
25,13
24,4
24,8
33,20
26,6
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
26,6
24,4
24,4
24,4
8,23
20,16
24,8
24,8
24,16
24,8
24,8
24,4
30,29
26,6
24,8
24,4
24,8
24,8
24,8
24,8
24,8
21,22
24,4
3,5
24,8
24,8
24,8
24,4
11,11
24,8
29,25
24,4
24,8
24,8
33,20
24,8
23,9
24,8
26,6
24,8
24,8
26,6
24,8
24,8
22,3
34,15
24,8
24,4
26,6
24,8
25,8
34,15
24,8
22,18
24,8
34,26
24,8
24,8
24,4
24,4
16,24
24,4
24,8
24,4
26,6
24,8
24,8
24,8
32,27
24,4
24,8
24,8
24,8
24,8
10,23
24,8
24,4
12,8
24,4
24,8
24,1
24,8
30,29
24,4
24,4
31,2
24,8
24,4
24,8
29,1
26,6
24,8
24,8
2,31
24,4
25,1
24,8
24,8
24,4
26,6
24,8
24,4
16,24
7,10
24,8
24,8
15,23
24,4
24,8
24,4
24,8
25,13
22,18
24,4
24,4
24,4
26,6
24,8
24,8
16,24
24,4
24,4
25,13
24,8
24,8
24,8
24,8
24,8
7,10
11,11
29,25
24,8
25,13
24,8
16,24
24,8
24,8
26,6
24,8
30,29
24,8
24,8
24,8
24,8
24,4
22,24
24,4
31,2
12,11
24,8
24,8
24,8
24,4
24,8
24,8
24,4
30,29
30,29
24,8
17,7
8,23
29,25
24,8
24,8
3,5
6,10
24,8
24,4
24,8
24,4
24,8
6,23
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,8
24,4
34,26
24,8
23,9
26,6
30,29
24,8
29,25
30,29
28,14
24,4
24,4
39,30
24,8
24,8
24,4
24,4
24,8
24,4
29,4
24,8
24,8
24,8
24,4
25,13
24,4
24,4
24,8
24,4
17,7
24,4
9,19
32,27
24,8
20,8
24,4
26,6
24,4
25,13
33,8
24,8
24,4
26,6
24,8
24,8
24,8
28,14
20,16
24,8
24,4
20,16
24,8
24,8
24,4
28,14
26,6
24,4
24,8
8,23
33,20
24,4
24,8
12,11
34,15
24,8
24,4
24,4
24,8
8,23
24,4
24,8
24,4
14,23
24,8
24,4
2,31
24,8
21,22
24,4
23,17
24,4
24,8
24,4
30,29
24,8
24,8
24,4
26,6
24,8
24,8
24,4
24,4
24,4
24,8
24,4
30,29
24,8
2,31
26,6
24,8
24,4
24,4
24,4
24,8
24,8
30,29
24,4
24,8
24,4
24,8
25,13
24,4
24,8
24,4
24,8
24,4
24,4
24,4
27,2
24,4
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,4
24,4
24,8
24,4
24,4
24,8
24,11
24,4
2,31
2,31
25,13
24,4
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,4
17,22
26,6
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,8
34,26
38,30
24,4
24,4
24,4
24,4
24,8
24,4
24,4
24,8
32,27
24,8
24,8
24,1
24,8
27,3
38,30
24,8
24,4
24,8
24,4
24,8
23,9
24,4
24,8
33,20
24,8
24,4
24,8
24,4
25,38
24,8
31,2
33,20
24,8
24,8
24,8
24,8
24,8
15,18
3,5
25,4
24,8
24,8
24,8
24,4
28,14
19,17
24,4
24,4
24,4
24,8
24,4
24,8
24,8
27,2
24,4
24,8
34,15
24,8
34,26
24,8
24,8
24,4
24,8
22,18
24,4
24,4
24,8
24,8
24,8
24,4
24,4
29,25
24,4
24,8
24,1
24,4
25,13
27,21
24,4
26,6
24,4
24,8
24,8
24,8
24,8
34,15
30,29
24,8
24,8
26,6
24,4
24,8
24,4
24,8
24,4
29,25
24,4
24,8
24,8
30,29
24,8
24,8
24,8
24,8
24,8
24,8
29,8
24,8
24,8
24,4
26,6
24,8
24,8
24,8
24,8
24,8
24,8
29,25
24,8
24,8
27,4
25,32
27,21
25,13
28,14
24,4
24,4
24,4
26,6
24,8
26,6
26,6
24,4
24,8
31,2
24,8
24,8
24,4
24,8
23,9
24,4
9,19
24,4
26,6
32,8
10,11
24,8
24,8
24,8
24,4
34,26
25,13
30,29
24,4
24,23
17,7
24,8
24,8
24,8
24,8
24,8
24,4
25,13
24,8
34,15
24,4
26,6
24,4
24,8
33,2
24,8
24,4
24,8
31,2
24,4
24,8
24,4
24,8
24,8
24,8
24,4
