Genotype,CoV
Tet2,2.86430175024128
Tet2,2.96281260676828
Tet2,3.1348780512044
Tet2,2.63039306016137
Tet2,2.66475030306849
Tet2,3.45479539144313
Tet2,5
Tet2,0.756063013567004
Tet2,0.691564193206857
Tet2,3.47708403870669
Tet2,4.73415622621361
Tet2,3.29514732362053
Tet2,3.22771627129472
Tet2,3.46109327621586
Tet2,2.02754200595974
Tet2,5
Tet2,4.10770127266293
Tet2,3.32068835142769
Tet2,3.88760390104823
Tet2,4.91298590307633
Tet2,4.9455776791057
Tet2,4.95861643801406
Tet2,3.89698472652421
Tet2,3.86309874318951
Tet2,5
Tet2,5
Tet2,3.44771187916623
Tet2,2.40860553711661
Tet2,3.77743943285002
Tet2,2.56145822441773
Tet2,4.83935610886667
Tet2,2.56821062035209
Tet2,4.93368733405631
Tet2,2.8882742920261
Tet2,4.55662478766172
Tet2,3.46109327621586
Tet2,5
Tet2,3.04854905631927
Tet2,4.24024181950052
Tet2,3.72272691077037
Tet2,2.97204281389695
Tet2,2.33853586673371
Tet2,4.803330515902
Tet2,4.99665377354458
Tet2,4.70000767166412
Tet2,5
Tet2,0.588021161848023
Tet2,1.38994577242724
Tet2,5
Tet2,5
Tet2,4.897316011299
Tet2,4.76174079139395
Tet2,3.67193087904193
Tet2,2.76385399196283
Tet2,4.67674547545486
Tet2,4.8184135595749
Tet2,4.81619363537465
Tet2,3.15764136279628
Tet2,2.39699806723639
Tet2,3.46305678563317
Tet2,4.89357610184054
Tet2,4.96636637348125
Tet2,5
Tet2,4.84766382191635
Tet2,3.48388622375086
Tet2,1.25906766565011
Tet2,2.66957253576067
Tet2,3.37942171646429
Tet2,4.10965389779198
Tet2,5
Tet2,3.00964881936906
Tet2,4.83842088871676
Tet2,3.35273545320365
Tet2,5
Tet2,4.29630859464924
Tet2,5
Tet2,5
Tet2,4.94179819050931
Tet2,3.95917989313697
Tet2,5
Tet2,2.78032326193382
Tet2,2.79017292844295
Tet2,3.19669379141107
Tet2,5
Tet2,3.10736526879963
Tet2,4.72036686175755
Tet2,5
Tet2,3.2581830763918
Tet2,5
Tet2,4.97148164013641
Tet2,1.74926696290201
Tet2,4.90263573906777
Tet2,5
Tet2,5
Tet2,5
Tet2,2.15637729021419
Tet2,4.98544821853624
Tet2,2.8778278273926
Tet2,3.6641405439647
Tet2,5
Tet2,2.33853586673371
Tet2,2.17838710296641
Tet2,2.33853586673371
Tet2,4.8022996345656
Tet2,4.6842447710117
Tet2,4.36916362796786
Tet2,1.2066953223043
Tet2,1.69940129154066
Tet2,4.82449030033319
Tet2,4.98645360272752
Tet2,3.53125017694677
Tet2,2.87493750285615
Tet2,3.94876931702588
Tet2,3.66624575220142
Tet2,4.60304026866073
Tet2,5
Tet2,2.76385399196283
Tet2,5
Tet2,4.28901425541923
Tet2,4.62448272180621
Tet2,2.20918371503407
Tet2,5
Tet2,2.04124145231931
Tet2,5
Tet2,5
Tet2,3.9837808815101
Tet2,4.50693909432999
Tet2,3.88518539042149
Tet2,2.51753932080938
Tet2,2.58483350037705
Tet2,4.28478412525065
Tet2,4.81556908056856
Tet2,5
Tet2,3.58774469192129
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.94154870462031
Tet2,5
Tet2,5
Tet2,4.57774724284841
Tet2,5
Tet2,3.27291972099539
Tet2,3.28389061723857
Tet2,4.05678265305305
Tet2,3.53923740470157
Tet2,2.94905183754636
Tet2,5
Tet2,3.20851765144246
Tet2,4.90406094126453
Tet2,5
Tet2,5
Tet2,3.49180588425722
Tet2,5
Tet2,5
Tet2,2.88237978411908
Tet2,2.04124145231931
Tet2,4.78965566198653
Tet2,1.89407825224118
Tet2,4.62232061522585
Tet2,5
Tet2,3.14127896872741
Tet2,3.55442744527073
Tet2,5
Tet2,5
Tet2,5
Tet2,3.3834382241294
Tet2,3.49408130580291
Tet2,4.88395288553841
Tet2,5
Tet2,5
Tet2,2.14435369261157
Tet2,5
Tet2,4.39010403111011
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.83231511210356
Tet2,2.76044329647304
Tet2,5
Tet2,4.35130085784619
Tet2,5
Tet2,4.82213387137865
Tet2,5
Tet2,5
Tet2,2.56207978105429
Tet2,3.78162233179005
Tet2,4.98543046989794
Tet2,4.74616072912271
Tet2,5
Tet2,3.53553390593274
Tet2,1.70041048433086
Tet2,3.07246265296496
Tet2,5
Tet2,5
Tet2,4.96119883341033
Tet2,3.93310744897562
Tet2,5
Tet2,2.38289945806802
Tet2,5
Tet2,2.76385399196283
Tet2,3.10191061053979
Tet2,5
Tet2,3.17212204630339
Tet2,5
Tet2,5
Tet2,3.72408531232224
Tet2,5
Tet2,3.01878022924353
Tet2,3.20373534204732
Tet2,2.33434331989315
Tet2,5
Tet2,4.99489619205152
Tet2,4.0784379615199
Tet2,4.65735832530072
Tet2,4.22435045325844
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.07468136333894
Tet2,4.31272547059048
Tet2,5
Tet2,2.96203360752461
Tet2,5
Tet2,4.84237172487978
Tet2,3.64385004095398
Tet2,4.93007934738993
Tet2,5
Tet2,3.77114940144647
Tet2,2.75047757751845
Tet2,5
Tet2,3.76022153006233
Tet2,4.41180178845196
Tet2,3.903123748999
Tet2,1.4824040832004
Tet2,5
Tet2,5
Tet2,2.89814445035855
Tet2,5
Tet2,5
Tet2,2.38821557462113
Tet2,3.78053890875182
Tet2,3.06501062371027
Tet2,3.93526368524299
Tet2,4.61097256775016
Tet2,5
Tet2,3.45172166412767
Tet2,5
Tet2,4.22729592939684
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,3.65315840826562
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.9261122229049
Tet2,4.12217272723743
Tet2,3.51514309329922
Tet2,4.37167618443296
Tet2,5
Tet2,3.23430281050939
Tet2,2.77209697606981
Tet2,2.33853586673371
Tet2,3.6494926667707
Tet2,5
Tet2,5
Tet2,3.18915625089029
Tet2,4.96515794489097
Tet2,3.25946840143423
Tet2,3.46109327621586
Tet2,5
Tet2,5
Tet2,4.39431589321078
Tet2,2.14672791679642
Tet2,4.43260735145982
Tet2,5
Tet2,5
Tet2,5
Tet2,4.35677420593281
Tet2,5
Tet2,3.16469282038288
Tet2,4.92517398000618
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,3.53553390593274
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.03414956626735
Tet2,5
Tet2,5
Tet2,3.08929493884389
Tet2,2.78840547197403
Tet2,5
Tet2,5
Tet2,5
Tet2,2.84512321708858
Tet2,3.04406058932288
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,4.06855439642325
Tet2,5
Tet2,5
Tet2,4.63323809109035
Tet2,5
Tet2,4.82444839638237
Tet2,2.04124145231931
Tet2,3.4091377696699
Tet2,3.64655886130001
Tet2,5
Tet2,5
Tet2,2.88531661745023
Tet2,2.4735348537905
Tet2,5
Tet2,4.72435788713761
Tet2,4.728561650292
Tet2,5
Tet2,5
Tet2,2.02172380306522
Tet2,5
Tet2,5
Tet2,5
Tet2,3.23930220834451
Tet2,3.40996401757322
Tet2,4.18269486606334
Tet2,5
Tet2,4.48158849256228
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,2.04124145231931
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.77234897978222
Tet2,5
Tet2,3.62889699222704
Tet2,3.46410161513775
Tet2,5
Tet2,2.55440374815127
Tet2,5
Tet2,3.58494795664482
Tet2,5
Tet2,1.36255609129588
Tet2,4.47873102347465
Tet2,4.2149974737482
Tet2,5
Tet2,3.46119961349095
Tet2,4.69375443994407
Tet2,5
Tet2,3.24338516446981
Tet2,5
Tet2,5
Tet2,4.95816099293295
Tet2,5
Tet2,2.33853586673371
Tet2,4.83975327391676
Tet2,5
Tet2,3.02031076808538
Tet2,5
Tet2,5
Tet2,4.96606594643881
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.58491134451224
Tet2,4.90780487407281
Tet2,5
Tet2,5
Tet2,4.99040454588088
Tet2,4.98805097537886
Tet2,3.6641405439647
Tet2,5
Tet2,5
Tet2,5
Tet2,4.72216254372503
Tet2,4.60107810656145
Tet2,3.9446262405056
Tet2,4.50153308058167
Tet2,5
Tet2,5
Tet2,2.15949798245633
Tet2,5
Tet2,4.00420441893299
Tet2,5
Tet2,4.6908562364887
Tet2,0.824786098842323
Tet2,4.61538461538461
Tet2,3.48501241252279
Tet2,5
Tet2,4.2521862319638
Tet2,5
Tet2,4.44454756968283
Tet2,4.96734255339538
Tet2,5
Tet2,3.76654366907815
Tet2,5
Tet2,3.50170615320296
Tet2,5
Tet2,5
Tet2,5
Tet2,3.16636787109532
Tet2,4.23102451131634
Tet2,2.17838710296641
Tet2,2.82664940944663
Tet2,2.14394753642731
Tet2,1.12210888477732
Tet2,2.40375468191312
Tet2,1.01443735404012
Tet2,4.28702947357727
Tet2,3.18377028523835
Tet2,5
Tet2,2.44355387980711
Tet2,3.57672598195612
Tet2,5
Tet2,5
Tet2,3.44337710873618
Tet2,5
Tet2,3.49285884344763
Tet2,3.30894266329152
Tet2,2.62438432788692
Tet2,5
Tet2,3.46253293709726
Tet2,0.576925068781278
Tet2,2.42280993855777
Tet2,3.49343272950464
Tet2,5
Tet2,3.41754296203944
Tet2,2.33853586673371
Tet2,4.99639681315747
Tet2,3.09837835512095
Tet2,3.87729754003891
Tet2,5
Tet2,5
Tet2,2.82597082630219
Tet2,5
Tet2,1.42140326698973
Tet2,3.43293021512715
Tet2,4.49570033740955
Tet2,5
Tet2,5
Tet2,5
Tet2,3.39228952030721
Tet2,3.79087698287873
Tet2,4.6019885107178
Tet2,4.94368590471843
Tet2,3.02693597671822
Tet2,4.37697645945256
Tet2,4.37034722829129
Tet2,4.53321274593734
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,5
Tet2,1.94316294843195
Tet2,3.99587021101893
Tet2,4.91529978707047
Tet2,3.57065454758964
Tet2,5
Tet2,3.35448606680793
Tet2,4.05119834170084
Tet2,5
Tet2,5
Tet2,3.62142939225389
Tet2,2.02110183353039
Tet2,4.53701087475625
Tet2,0.502345242370079
Tet2,3.5511658179627
Tet2,4.15860524173482
Tet2,1.48779758927976
Tet2,4.90297596396921
Tet2,5
Tet2,2.83503350350334
Tet2,3.25939207892701
Tet2,4.35840263727342
Tet2,5
Tet2,5
Tet2,5
Tet2,1.20627990921961
Tet2,5
Tet2,4.96852659290844
Tet2,2.76385399196283
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.77398478564955
Tet2,4.91298590307633
Tet2,4.77906406091745
Tet2,3.60277366810677
Tet2,3.6479889157249
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.05557088647173
Tet2,5
Tet2,3.62225612864328
Tet2,5
Tet2,3.29284924816473
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.71273074025104
Tet2,2.33853586673371
Tet2,5
Tet2,2.39350333275305
Tet2,5
Tet2,5
Tet2,3.25809328804697
Tet2,3.48444042398579
Tet2,4.01251619790417
Tet2,3.36873858498685
Tet2,3.73791749795723
Tet2,5
Tet2,3.5640343524937
Tet2,2.83914879738606
Tet2,4.0207277967879
Tet2,4.27834718879745
Tet2,5
Tet2,5
Tet2,2.33853586673371
Tet2,5
Tet2,3.46109327621586
Tet2,4.20821198759474
Tet2,4.90123544053307
Tet2,5
Tet2,3.5233160858422
Tet2,4.01742076776214
Tet2,4.2539076185959
Tet2,2.78240596205242
Tet2,5
Tet2,5
Tet2,3.45757682352132
Tet2,2.40175295582331
Tet2,3.20789084175066
Tet2,2.37331929097065
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,4.13920529589411
Tet2,5
Tet2,4.43936694709835
Tet2,4.31410409812384
Tet2,5
Tet2,5
Tet2,1.15551160395087
Tet2,5
Tet2,5
Tet2,2.55124983873492
Tet2,3.67468055614761
Tet2,4.2149974737482
Tet2,2.04124145231931
Tet2,4.68902064407387
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.6816390335739
Tet2,2.33853586673371
Tet2,2.33853586673371
Tet2,5
Tet2,5
Tet2,1.48936475663968
Tet2,4.59533279291826
Tet2,0.738508618687841
Tet2,5
Tet2,3.07697414538409
Tet2,2.09601209672579
Tet2,2.53564190910348
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.46874857683594
Tet2,3.02733682527881
Tet2,3.2531827965361
Tet2,4.33964287936111
Tet2,5
Tet2,3.22684947401365
Tet2,4.23512073681905
Tet2,5
Tet2,2.82316476987061
Tet2,2.89207485282869
Tet2,3.16009208296042
Tet2,4.01753966999705
Tet2,4.37687746157574
Tet2,5
Tet2,4.61791502472492
Tet2,1.08930216829269
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.55647402830774
Tet2,3.2757584781705
Tet2,3.46109327621586
Tet2,2.4269070385621
Tet2,4.40636665297237
Tet2,3.38062392308516
Tet2,1.84989121825325
Tet2,2.94112499489374
Tet2,5
Tet2,5
Tet2,2.82166149538783
Tet2,4.58491134451224
Tet2,2.34375199150353
Tet2,2.96293629261522
Tet2,5
Tet2,4.97852075969979
Tet2,5
Tet2,3.54763779759962
Tet2,2.59845461587344
Tet2,5
Tet2,3.6409757374495
Tet2,2.41694325623131
Tet2,5
Tet2,2.8211792129351
Tet2,5
Tet2,2.30721181593078
Tet2,2.8320076176149
Tet2,4.79236697407491
Tet2,5
Tet2,3.98159937824179
Tet2,4.1171610210684
Tet2,3.52965025103232
Tet2,5
Tet2,2.33853586673371
Tet2,2.31369411836845
Tet2,2.01075385756424
Tet2,2.39206516815392
Tet2,1.83157959025063
Tet2,2.80064285533236
Tet2,3.63607669440752
Tet2,2.55218175043291
Tet2,4.83745174869782
Tet2,3.63036951623941
Tet2,5
Tet2,3.78908174437827
Tet2,5
Tet2,5
Tet2,3.57672598195612
Tet2,5
Tet2,5
Tet2,5
Tet2,3.49108617648215
Tet2,5
Tet2,5
Tet2,3.10287169497837
Tet2,2.37081490733882
Tet2,2.64564158029842
Tet2,5
Tet2,3.99974279008429
Tet2,3.17071210233949
Tet2,5
Tet2,3.97238771574811
Tet2,5
Tet2,1.54401803757319
Tet2,5
Tet2,5
Tet2,2.92202561423813
Tet2,5
Tet2,2.53924276992175
Tet2,2.98459771897816
Tet2,2.87177825865495
Tet2,4.94771032093942
Tet2,4.55161015569785
Tet2,4.37871865770494
Tet2,2.76855191855751
Tet2,5
Tet2,5
Tet2,2.66361165468536
Tet2,4.10017631446042
Tet2,4.73533836068115
Tet2,5
Tet2,3.61675974060081
Tet2,1.32453235706504
Tet2,5
Tet2,2.78736566016483
Tet2,4.82389931201655
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,2.87098855289412
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.59016388050128
Tet2,5
Tet2,1.92334785603349
Tet2,3.86866577326605
Tet2,1.38994577242724
Tet2,5
Tet2,3.24743333399769
Tet2,4.91811579357982
Tet2,5
Tet2,5
Tet2,5
Tet2,4.11419385205655
Tet2,4.99495551103141
Tet2,3.5668878701982
Tet2,4.29364581349925
Tet2,2.65739393735602
Tet2,3.13296466732183
Tet2,5
Tet2,5
Tet2,3.30718913883074
Tet2,4.5871196481743
Tet2,4.79766499337924
Tet2,3.20387309945806
Tet2,5
Tet2,3.48423846707903
Tet2,5
Tet2,2.46390931400199
Tet2,5
Tet2,4.50203427444032
Tet2,3.9675353149335
Tet2,3.98565134785604
Tet2,3.82470438369707
Tet2,2.37600412473268
Tet2,3.39180670526515
Tet2,3.56380152893151
Tet2,3.61131977228342
Tet2,4.56814980943649
Tet2,5
Tet2,5
Tet2,2.78830227346221
Tet2,1.39708728406866
Tet2,4.87354530603208
Tet2,3.6641405439647
Tet2,2.72912433612438
Tet2,2.00006571862748
Tet2,2.4216752169988
Tet2,2.62866537558601
Tet2,2.30606198547356
Tet2,2.09980048541133
Tet2,4.76187403000562
Tet2,1.71031230078274
Tet2,4.2540703523788
Tet2,5
Tet2,5
Tet2,5
Tet2,2.40100233955966
Tet2,4.94972909964726
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.61470896786724
Tet2,1.36082763487954
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,5
Tet2,3.73602922799273
Tet2,2.95910889655108
Tet2,5
Tet2,4.50453067497357
Tet2,5
Tet2,4.99083814877287
Tet2,2.63929565875151
Tet2,3.21608305966833
Tet2,3.86379192938276
Tet2,1.37335162087362
Tet2,3.535595395083
Tet2,3.04968121570432
Tet2,3.74049197592482
Tet2,5
Tet2,4.39104727719256
Tet2,5
Tet2,5
Tet2,5
Tet2,4.20102406974949
Tet2,5
Tet2,3.5561822968185
Tet2,3.32555462402658
Tet2,4.08248290463863
Tet2,5
Tet2,3.6884113206375
Tet2,3.44718621626487
Tet2,2.46223570680434
Tet2,4.31537356199806
Tet2,3.64132482293868
Tet2,5
Tet2,2.48499818068321
Tet2,3.57736916312825
Tet2,4.77848966233643
Tet2,3.52359068722306
Tet2,3.47770803344412
Tet2,5
Tet2,2.49203697937114
Tet2,2.61852777955141
Tet2,4.76866710417211
Tet2,4.71606469758956
Tet2,2.04124145231931
Tet2,3.73441495213403
Tet2,2.55795731672125
Tet2,2.40021631813391
Tet2,1.9043413422786
Tet2,2.18013572482875
Tet2,2.04124145231931
Tet2,4.86471527998395
Tet2,3.70432056907139
Tet2,4.0294034371278
Tet2,5
Tet2,3.85901523378704
Tet2,5
Tet2,3.82836352744452
Tet2,5
Tet2,3.46109327621586
Tet2,3.51335581658697
Tet2,4.53974363222792
Tet2,4.7084017613974
Tet2,2.99522148150603
Tet2,3.40691858279942
Tet2,5
Tet2,2.04124145231931
Tet2,5
Tet2,4.93172116443613
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.93922871623909
Tet2,4.99907677879149
Tet2,3.79087698287873
Tet2,5
Tet2,2.82850048065507
Tet2,4.91796736022559
Tet2,3.63431173006427
Tet2,0.906615219514164
Tet2,5
Tet2,5
Tet2,5
Tet2,3.42333685245761
Tet2,5
Tet2,5
Tet2,2.50530779911111
Tet2,5
Tet2,4.96018646241814
Tet2,3.72411603445441
Tet2,3.22000710954473
Tet2,2.59869089267705
Tet2,4.69939753661095
Tet2,4.92408334433198
Tet2,3.79934188737433
Tet2,5
Tet2,5
Tet2,4.19820421368371
Tet2,5
Tet2,4.74896584708039
Tet2,2.48731669854106
Tet2,5
Tet2,3.46805558102959
Tet2,5
Tet2,3.21947414558724
Tet2,5
Tet2,5
Tet2,5
Tet2,4.8261860342126
Tet2,3.38600488461925
Tet2,4.99402357678244
Tet2,5
Tet2,3.87400885193929
Tet2,2.014796429901
Tet2,4.08248290463863
Tet2,5
Tet2,3.95767558249751
Tet2,4.96183940065469
Tet2,5
Tet2,4.17875321351503
Tet2,1.37335162087362
Tet2,5
Tet2,3.74165738677394
Tet2,5
Tet2,5
Tet2,2.13478140957492
Tet2,4.96650242880274
Tet2,4.88533262670817
Tet2,2.74744725794422
Tet2,2.33853586673371
Tet2,3.4719290353752
Tet2,3.48723495838015
Tet2,5
Tet2,3.46759591839753
Tet2,4.73318572331709
Tet2,5
Tet2,2.8778278273926
Tet2,1.01712407206944
Tet2,5
Tet2,5
Tet2,0.886075370798105
Tet2,3.62036180751816
Tet2,1.69000139706311
Tet2,3.53738497266726
Tet2,4.05111893504132
Tet2,2.04124145231931
Tet2,1.80032728243548
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,2.78776353077473
Tet2,5
Tet2,2.98219253462498
Tet2,4.51947513549382
Tet2,3.47772001151066
Tet2,0.424594767692542
Tet2,0.421506943389624
Tet2,4.39466239242312
Tet2,5
Tet2,4.9310054567821
Tet2,5
Tet2,5
Tet2,4.92531081008286
Tet2,3.88102426320425
Tet2,5
Tet2,1.20799040908315
Tet2,3.2443393646354
Tet2,3.55094840914747
Tet2,5
Tet2,0.889759440893727
Tet2,4.431589530496
Tet2,4.74771881179807
Tet2,5
Tet2,5
Tet2,1.39266812903976
Tet2,5
Tet2,4.68831220431931
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.6240006622254
Tet2,2.36730380056806
Tet2,5
Tet2,2.94451521817065
Tet2,3.4611060994369
Tet2,0.862809319090566
Tet2,4.36368523720962
Tet2,4.9870190795917
Tet2,2.47126319321689
Tet2,2.09456942278081
Tet2,5
Tet2,5
Tet2,4.01742076776214
Tet2,2.22328956622528
Tet2,5
Tet2,4.12879899380189
Tet2,5
Tet2,5
Tet2,4.13701957183469
Tet2,5
Tet2,5
Tet2,4.14993489977105
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,2.25872153544408
Tet2,2.44659627510003
Tet2,5
Tet2,3.66268996213604
Tet2,3.99203618037705
Tet2,2.84323635843348
Tet2,4.28447402688764
Tet2,5
Tet2,2.71668840521754
Tet2,5
Tet2,1.52346404508997
Tet2,4.75721979094554
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.33560468585679
Tet2,5
Tet2,2.9010092981368
Tet2,2.45545593153959
Tet2,3.46158258318777
Tet2,2.00376704857255
Tet2,2.72466017709747
Tet2,5
Tet2,2.26192746169423
Tet2,2.79334776497667
Tet2,5
Tet2,5
Tet2,4.84453753459392
Tet2,5
Tet2,2.37907221690217
Tet2,4.3165163302929
Tet2,1.87457783354623
Tet2,5
Tet2,3.33895366934636
Tet2,2.50767214593794
Tet2,1.70734870026829
Tet2,3.09929614006499
Tet2,2.77106595206857
Tet2,1.98416255895514
Tet2,3.80466295527906
Tet2,3.6307387744544
Tet2,2.96174968184827
Tet2,5
Tet2,4.8414893406275
Tet2,5
Tet2,5
Tet2,5
Tet2,4.62421835637326
Tet2,4.81224620095674
Tet2,5
Tet2,5
Tet2,4.96334337410529
Tet2,5
Tet2,3.85000964288252
Tet2,5
Tet2,3.59527383361661
Tet2,2.00643842205477
Tet2,5
Tet2,2.21710412083936
Tet2,2.19701245007982
Tet2,2.95818540351052
Tet2,2.04124145231931
Tet2,5
Tet2,2.12066483258064
Tet2,5
Tet2,5
Tet2,5
Tet2,4.75218726058505
Tet2,5
Tet2,5
Tet2,4.74616072912271
Tet2,4.54924084727346
Tet2,3.630913201295
Tet2,5
Tet2,5
Tet2,5
Tet2,2.46534484827069
Tet2,2.8786655823453
Tet2,4.58173822107659
Tet2,5
Tet2,3.51491591859573
Tet2,3.64755884476436
Tet2,3.69401498273363
Tet2,1.71589706016662
Tet2,5
Tet2,5
Tet2,4.66976087896015
Tet2,4.25835002340989
Tet2,5
Tet2,4.78751329656794
Tet2,4.84646529753399
Tet2,4.60072458061409
Tet2,3.30064148441537
Tet2,3.42498246987944
Tet2,3.46187172784529
Tet2,5
Tet2,2.09587523339788
Tet2,3.15867112126279
Tet2,3.17250923005983
Tet2,5
Tet2,4.63488104061679
Tet2,5
Tet2,2.85946208008714
Tet2,5
Tet2,0.530867077956337
Tet2,2.33853586673371
Tet2,2.33853586673371
Tet2,2.81701243993194
Tet2,3.46109327621586
Tet2,5
Tet2,5
Tet2,5
Tet2,3.46109327621586
Tet2,5
Tet2,4.97977205014502
Tet2,3.78991833355677
Tet2,2.50637713092185
Tet2,5
Tet2,3.6553285133616
Tet2,5
Tet2,3.74015501902348
Tet2,5
Tet2,5
Tet2,4.8023023630464
Tet2,5
Tet2,3.89755114062837
Tet2,3.11907875235212
Tet2,3.38830958403741
Tet2,2.54074919243761
Tet2,3.92329646371511
Tet2,4.86313374470677
Tet2,5
Tet2,4.46107656727093
Tet2,4.05248646226626
Tet2,4.20602082925549
Tet2,4.61551835304055
Tet2,3.46112566236889
Tet2,5
Tet2,3.22610343049495
Tet2,5
Tet2,4.93190735720526
Tet2,5
Tet2,5
Tet2,5
Tet2,3.9601603970509
Tet2,5
Tet2,5
Tet2,5
Tet2,3.03764502430796
Tet2,2.84641949034368
Tet2,4.27321474697197
Tet2,4.75793485311805
Tet2,5
Tet2,4.44901164728167
Tet2,4.73318572331709
Tet2,4.822989276189
Tet2,5
Tet2,4.350706233099
Tet2,5
Tet2,3.45469888285319
Tet2,2.27731856185645
Tet2,3.46730064733517
Tet2,4.96581448047953
Tet2,4.29874588190396
Tet2,5
Tet2,5
Tet2,4.9261122229049
Tet2,3.09312600033983
Tet2,5
Tet2,2.33853586673371
Tet2,1.58191829221193
Tet2,5
Tet2,3.99085145976105
Tet2,4.62290177550462
Tet2,5
Tet2,4.54225388768539
Tet2,5
Tet2,5
Tet2,3.0759745711936
Tet2,4.36951113961778
Tet2,3.46109327621586
Tet2,5
Tet2,2.82916726531323
Tet2,3.51170710345338
Tet2,4.34826323895424
Tet2,5
Tet2,4.32979302268594
Tet2,5
Tet2,3.55692709679308
Tet2,5
Tet2,3.46109327621586
Tet2,3.24715164019762
Tet2,4.97525528540505
Tet2,5
Tet2,5
Tet2,5
Tet2,2.80891070325188
Tet2,4.0191949845028
Tet2,5
Tet2,5
Tet2,2.70075322477777
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.46246702035648
Tet2,4.62357550479014
Tet2,5
Tet2,4.98512242359516
Tet2,3.70763231673826
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.22681594439057
Tet2,4.83783909817138
Tet2,5
Tet2,2.59519574505616
Tet2,3.65258480345207
Tet2,2.99423092743774
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.31490377949103
Tet2,5
Tet2,5
Tet2,4.72014795197995
Tet2,4.5274228693587
Tet2,2.46503324295817
Tet2,3.46629996639987
Tet2,5
Tet2,5
Tet2,1.9893541273221
Tet2,5
Tet2,4.86582378246944
Tet2,5
Tet2,5
Tet2,3.68950162443247
Tet2,5
Tet2,5
Tet2,1.45642831622418
Tet2,1.40959093867316
Tet2,5
Tet2,2.6016376608818
Tet2,3.09149361574281
Tet2,4.99842337949702
Tet2,5
Tet2,4.2344263868162
Tet2,5
Tet2,3.62895035682029
Tet2,5
Tet2,5
Tet2,3.79542926785561
Tet2,5
Tet2,5
Tet2,5
Tet2,4.50084851706175
Tet2,5
Tet2,4.87775888278314
Tet2,4.85829806235337
Tet2,3.25922478561978
Tet2,5
Tet2,5
Tet2,5
Tet2,4.31537356199806
Tet2,4.15555465910579
Tet2,4.04830143027672
Tet2,5
Tet2,5
Tet2,3.72311892282918
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,5
Tet2,3.53553390593274
Tet2,4.0082822418852
Tet2,4.60590567581383
Tet2,5
Tet2,2.76385399196283
Tet2,2.43230382854796
Tet2,3.89542968693375
Tet2,5
Tet2,3.6641405439647
Tet2,5
Tet2,5
Tet2,3.24054636867547
Tet2,1.08800733066141
Tet2,4.25142177829526
Tet2,3.00335735288335
Tet2,2.76385399196283
Tet2,5
Tet2,5
Tet2,4.45600348722814
Tet2,3.73738024349443
Tet2,5
Tet2,1.02860572438759
Tet2,5
Tet2,5
Tet2,5
Tet2,4.85243978027213
Tet2,5
Tet2,2.34636240285383
Tet2,2.94358728243661
Tet2,3.4695961782775
Tet2,5
Tet2,4.96445311826536
Tet2,5
Tet2,4.5578338246735
Tet2,5
Tet2,2.08264792585592
Tet2,4.92352601677501
Tet2,4.71881685492116
Tet2,4.82926073630936
Tet2,5
Tet2,5
